rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
63,OpenAI,openai-agents-python,11381,1661,Python,https://github.com/openai/openai-agents-python,openai,173,2025-06-12T17:11:08Z,"A lightweight, powerful framework for multi-agent workflows"
64,OpenAI,OpenLLM,11347,727,Python,https://github.com/bentoml/OpenLLM,bentoml,2,2025-06-10T02:34:52Z,"Run any open-source LLMs, such as DeepSeek and Llama, as OpenAI compatible API endpoint in the cloud."
65,OpenAI,Fay,11336,2087,JavaScript,https://github.com/xszyou/Fay,xszyou,107,2025-06-10T15:15:45Z,fay是一个帮助数字人（2.5d、3d、移动、pc、网页）或大语言模型（openai兼容、deepseek）连通业务系统的mcp框架。
66,OpenAI,DALLE2-pytorch,11294,1095,Python,https://github.com/lucidrains/DALLE2-pytorch,lucidrains,68,2024-05-11T19:18:10Z,"Implementation of DALL-E 2, OpenAI's updated text-to-image synthesis neural network,  in Pytorch"
67,OpenAI,awesome-chatgpt-zh,11176,924,Python,https://github.com/EmbraceAGI/awesome-chatgpt-zh,EmbraceAGI,0,2024-11-05T10:24:21Z,ChatGPT 中文指南🔥，ChatGPT 中文调教指南，指令指南，应用开发指南，精选资源清单，更好的使用 chatGPT 让你的生产力 up up up! 🚀
68,OpenAI,shell_gpt,10978,876,Python,https://github.com/TheR1D/shell_gpt,TheR1D,86,2025-04-11T08:40:09Z,"A command-line productivity tool powered by AI large language models like GPT-4, will help you accomplish your tasks faster and more efficiently."
69,OpenAI,llama-gpt,10978,712,TypeScript,https://github.com/getumbrel/llama-gpt,getumbrel,84,2024-04-23T18:56:06Z,"A self-hosted, offline, ChatGPT-like chatbot. Powered by Llama 2. 100% private, with no data leaving your device. New: Code Llama support!"
70,OpenAI,stable-baselines3,10866,1850,Python,https://github.com/DLR-RM/stable-baselines3,DLR-RM,59,2025-06-11T07:53:01Z,"PyTorch version of Stable Baselines, reliable implementations of reinforcement learning algorithms. "
71,OpenAI,instructor,10736,798,Python,https://github.com/567-labs/instructor,567-labs,32,2025-06-13T02:14:03Z,structured outputs for llms 
72,OpenAI,go-openai,10056,1611,Go,https://github.com/sashabaranov/go-openai,sashabaranov,150,2025-05-29T11:11:46Z,"OpenAI ChatGPT, GPT-3, GPT-4, DALL·E, Whisper API wrapper for Go"
73,OpenAI,chainlit,9906,1364,TypeScript,https://github.com/Chainlit/chainlit,Chainlit,389,2025-06-05T12:11:47Z,Build Conversational AI in minutes ⚡️
74,OpenAI,self-operating-computer,9705,1311,Python,https://github.com/OthersideAI/self-operating-computer,OthersideAI,74,2025-05-13T22:11:36Z,A framework to enable multimodal models to operate a computer.
75,OpenAI,opik,9666,661,Python,https://github.com/comet-ml/opik,comet-ml,92,2025-06-13T00:24:36Z,"Debug, evaluate, and monitor your LLM applications, RAG systems, and agentic workflows with comprehensive tracing, automated evaluations, and production-ready dashboards."
76,OpenAI,AstrBot,9660,655,Python,https://github.com/AstrBotDevs/AstrBot,AstrBotDevs,185,2025-06-12T15:02:22Z,✨ 易上手的多平台 LLM 聊天机器人及开发框架 ✨ 平台支持 QQ、QQ频道、Telegram、微信、企微、飞书、钉钉 | 知识库、MCP 服务器、OpenAI、DeepSeek、Gemini、硅基流动、月之暗面、Ollama、OneAPI、Dify 等。 WebUI。
77,OpenAI,ChatGPT_DAN,9637,865,,https://github.com/0xk1h0/ChatGPT_DAN,0xk1h0,68,2024-08-17T04:06:53Z,"ChatGPT DAN, Jailbreaks prompt"
78,OpenAI,Easydict,9605,475,Objective-C,https://github.com/tisfeng/Easydict,tisfeng,107,2025-06-09T10:00:42Z,一个简洁优雅的词典翻译 macOS App。开箱即用，支持离线 OCR 识别，支持有道词典，🍎 苹果系统词典，🍎 苹果系统翻译，OpenAI，Gemini，DeepL，Google，Bing，腾讯，百度，阿里，小牛，彩云和火山翻译。A concise and elegant Dictionary and Translator macOS App for looking up words and translating text. 
79,OpenAI,Whisper,9375,815,C++,https://github.com/Const-me/Whisper,Const-me,151,2024-08-03T02:35:39Z,High-performance GPGPU inference of OpenAI's Whisper automatic speech recognition (ASR) model
80,OpenAI,openai-node,9336,1115,TypeScript,https://github.com/openai/openai-node,openai,70,2025-06-12T21:40:37Z,Official JavaScript / TypeScript library for the OpenAI API
81,OpenAI,Bob,9325,523,,https://github.com/ripperhe/Bob,ripperhe,108,2025-01-24T08:30:17Z,Bob 是一款 macOS 平台的翻译和 OCR 软件。
82,OpenAI,prompt-engineering,9161,468,,https://github.com/brexhq/prompt-engineering,brexhq,2,2023-10-23T01:41:26Z,Tips and tricks for working with Large Language Models like OpenAI's GPT-4.
83,OpenAI,bisheng,8828,1446,TypeScript,https://github.com/dataelement/bisheng,dataelement,106,2025-06-13T03:42:52Z,"BISHENG is an open LLM devops platform for next generation Enterprise AI applications. Powerful and comprehensive features include: GenAI workflow, RAG, Agent, Unified model management, Evaluation, SFT, Dataset Management, Enterprise-level System Management, Observability and more."
84,OpenAI,E2B,8616,580,MDX,https://github.com/e2b-dev/E2B,e2b-dev,18,2025-06-13T00:45:37Z,Secure open source cloud runtime for AI apps & AI agents
85,OpenAI,llm,8461,506,Python,https://github.com/simonw/llm,simonw,338,2025-06-03T22:57:59Z,Access large language models from the command-line
86,OpenAI,coai,8407,1129,TypeScript,https://github.com/coaidev/coai,coaidev,22,2025-04-30T19:12:53Z,🚀 Next Generation AI One-Stop Internationalization Solution. 🚀 下一代 AI 一站式 B/C 端解决方案，支持 OpenAI，Midjourney，Claude，讯飞星火，Stable Diffusion，DALL·E，ChatGLM，通义千问，腾讯混元，360 智脑，百川 AI，火山方舟，新必应，Gemini，Moonshot 等模型，支持对话分享，自定义预设，云端同步，模型市场，支持弹性计费和订阅计划模式，支持图片解析，支持联网搜索，支持模型缓存，丰富美观的后台管理与仪表盘数据统计。
87,OpenAI,BetterChatGPT,8398,2790,TypeScript,https://github.com/ztjhz/BetterChatGPT,ztjhz,215,2024-08-14T10:26:46Z,An amazing UI for OpenAI's ChatGPT (Website + Windows + MacOS + Linux)
88,OpenAI,wechat-bot,8359,1020,JavaScript,https://github.com/wangrongding/wechat-bot,wangrongding,100,2025-06-13T01:12:09Z,🤖一个基于 WeChaty 结合 DeepSeek / ChatGPT / Kimi / 讯飞等Ai服务实现的微信机器人 ，可以用来帮助你自动回复微信消息，或者管理微信群/好友，检测僵尸粉等...
89,OpenAI,scira,8303,1006,TypeScript,https://github.com/zaidmukaddam/scira,zaidmukaddam,12,2025-06-13T02:08:03Z,Scira (Formerly MiniPerplx) is a minimalistic AI-powered search engine that helps you find information on the internet and cites it too. Powered by Vercel AI SDK! Search with models like xAI's Grok 3.
90,OpenAI,awesome-chatgpt,8228,521,,https://github.com/humanloop/awesome-chatgpt,humanloop,23,2024-05-13T01:11:31Z,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3"
91,OpenAI,LangChain-Chinese-Getting-Started-Guide,8217,646,,https://github.com/liaokongVFX/LangChain-Chinese-Getting-Started-Guide,liaokongVFX,17,2025-04-19T04:31:29Z,LangChain 的中文入门教程
92,OpenAI,CopilotForXcode,8149,415,Swift,https://github.com/intitni/CopilotForXcode,intitni,33,2025-05-10T03:48:19Z,"The first GitHub Copilot, Codeium and ChatGPT Xcode Source Editor Extension"
93,OpenAI,pr-agent,8113,927,Python,https://github.com/qodo-ai/pr-agent,qodo-ai,64,2025-06-12T14:58:02Z,"🚀 PR-Agent (Qodo Merge open-source): An AI-Powered 🤖 Tool for Automated Pull Request Analysis, Feedback, Suggestions and More! 💻🔍"
94,OpenAI,gateway,8037,601,TypeScript,https://github.com/Portkey-AI/gateway,Portkey-AI,99,2025-06-12T09:12:50Z,"A blazing fast AI Gateway with integrated guardrails. Route to 200+ LLMs, 50+ AI Guardrails with 1 fast & friendly API."
95,OpenAI,WrenAI,8031,798,TypeScript,https://github.com/Canner/WrenAI,Canner,171,2025-06-12T13:17:47Z,"⚡️Wren AI is your GenBI Agent, that you can query any database with natural language → get accurate SQL(Text-to-SQL), charts(Text-to-Charts) & AI-generated insights in seconds. "
96,OpenAI,inference,8027,685,Python,https://github.com/xorbitsai/inference,xorbitsai,159,2025-06-12T10:20:45Z,"Replace OpenAI GPT with another LLM in your app by changing a single line of code. Xinference gives you the freedom to use any LLM you need. With Xinference, you're empowered to run inference with any open-source language models, speech recognition models, and multimodal models, whether in the cloud, on-premises, or even on your laptop."
97,OpenAI,inbox-zero,8021,847,TypeScript,https://github.com/elie222/inbox-zero,elie222,53,2025-06-12T22:27:43Z,The world's best AI personal assistant for email. Open source app to help you reach inbox zero fast.
98,OpenAI,chatgpt-demo,8014,3744,TypeScript,https://github.com/anse-app/chatgpt-demo,anse-app,44,2023-12-27T01:44:01Z,Minimal web UI for ChatGPT. 
99,OpenAI,langchain4j,7975,1456,Java,https://github.com/langchain4j/langchain4j,langchain4j,431,2025-06-12T23:05:02Z,Java version of LangChain
100,OpenAI,new-api,7953,1552,JavaScript,https://github.com/QuantumNous/new-api,QuantumNous,211,2025-06-12T17:59:34Z,AI模型接口管理与分发系统，支持将多种大模型转为统一格式调用，支持OpenAI、Claude等格式，可供个人或者企业内部管理与分发渠道使用，本项目基于One API二次开发。🍥 The next-generation LLM gateway and AI asset management system supports multiple languages.
1,Deepseek,transformers,145531,29327,Python,https://github.com/huggingface/transformers,huggingface,1051,2025-06-12T22:19:40Z,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. "
2,Deepseek,ollama,143514,12059,Go,https://github.com/ollama/ollama,ollama,1571,2025-06-12T21:18:55Z,"Get up and running with Llama 3.3, DeepSeek-R1, Phi-4, Gemma 3, Mistral Small 3.1 and other large language models."
3,Deepseek,DeepSeek-V3,97583,15849,Python,https://github.com/deepseek-ai/DeepSeek-V3,deepseek-ai,38,2025-04-09T01:50:40Z,
4,Deepseek,DeepSeek-R1,90066,11628,,https://github.com/deepseek-ai/DeepSeek-R1,deepseek-ai,86,2025-04-09T05:36:23Z,
5,Deepseek,gpt4free,64449,13651,Python,https://github.com/xtekky/gpt4free,xtekky,9,2025-06-13T03:38:37Z,"The official gpt4free repository | various collection of powerful language models | o4, o3 and deepseek r1, gpt-4.1, gemini 2.5"
6,Deepseek,lobe-chat,62437,12959,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,768,2025-06-13T00:32:39Z,"🤯 Lobe Chat - an open-source, modern-design AI chat framework. Supports Multi AI Providers( OpenAI / Claude 4 / Gemini / Ollama / DeepSeek / Qwen), Knowledge Base (file upload / knowledge management / RAG ), Multi-Modals (Plugins/Artifacts) and Thinking. One-click FREE deployment of your private ChatGPT/ Claude / DeepSeek application."
7,Deepseek,ragflow,54977,5363,Python,https://github.com/infiniflow/ragflow,infiniflow,2223,2025-06-13T01:46:24Z,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
8,Deepseek,vllm,49506,7944,Python,https://github.com/vllm-project/vllm,vllm-project,1925,2025-06-13T03:35:17Z,A high-throughput and memory-efficient inference and serving engine for LLMs
9,Deepseek,anything-llm,45253,4490,JavaScript,https://github.com/Mintplex-Labs/anything-llm,Mintplex-Labs,256,2025-06-13T00:15:21Z,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, MCP compatibility,  and more."
10,Deepseek,JeecgBoot,43007,15391,Java,https://github.com/jeecgboot/JeecgBoot,jeecgboot,29,2025-06-12T09:00:45Z,🔥集成完善AIGC应用的低代码平台，旨在帮助企业快速实现低代码开发和构建、部署个性化的 AI 应用。 前后端分离 SpringBoot，SpringCloud，Ant Design&Vue3，Mybatis，Shiro！强大的代码生成器让前后端代码一键生成，无需写任何代码! 成套AI大模型功能: AI模型管理、AI应用、知识库、AI流程编排、AI对话助手等；
11,Deepseek,unsloth,40476,3209,Python,https://github.com/unslothai/unsloth,unslothai,795,2025-06-12T08:23:36Z,"Fine-tuning & Reinforcement Learning for LLMs. 🦥 Train Qwen3, Llama 4, DeepSeek-R1, Gemma 3, TTS 2x faster with 70% less VRAM."
12,Deepseek,Pake,39573,7363,Rust,https://github.com/tw93/Pake,tw93,63,2025-03-25T12:35:16Z,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 利用 Rust 轻松构建轻量级多端桌面应用
13,Deepseek,chatgpt-on-wechat,37614,9283,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,290,2025-06-07T07:30:36Z,基于大模型搭建的聊天机器人，同时支持 微信公众号、企业微信应用、飞书、钉钉 等接入，可选择GPT4.1/GPT-4o/GPT-o1/ DeepSeek/Claude/文心一言/讯飞星火/通义千问/ Gemini/GLM-4/Kimi/LinkAI，能处理文本、语音和图片，访问操作系统和互联网，支持基于自有知识库进行定制企业智能客服。
14,Deepseek,siyuan,35249,2169,TypeScript,https://github.com/siyuan-note/siyuan,siyuan-note,358,2025-06-13T03:46:37Z,"A privacy-first, self-hosted, fully open source personal knowledge management software, written in typescript and golang."
15,Deepseek,chatbox,35238,3372,TypeScript,https://github.com/chatboxai/chatbox,chatboxai,711,2025-06-09T06:01:28Z,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)"
16,Deepseek,awesome-deepseek-integration,32824,3621,,https://github.com/deepseek-ai/awesome-deepseek-integration,deepseek-ai,84,2025-05-13T09:05:21Z,Integrate the DeepSeek API into popular softwares
17,Deepseek,GPT_API_free,30289,2188,Python,https://github.com/chatanywhere/GPT_API_free,chatanywhere,15,2025-05-17T17:09:25Z,Free ChatGPT&DeepSeek API Key，免费ChatGPT&DeepSeek API。免费接入DeepSeek API和GPT4 API，支持 gpt | deepseek | claude | gemini | grok 等排名靠前的常用大模型。
18,Deepseek,LibreChat,26693,4676,TypeScript,https://github.com/danny-avila/LibreChat,danny-avila,163,2025-06-12T21:34:06Z,"Enhanced ChatGPT Clone: Features Agents, DeepSeek, Anthropic, AWS, OpenAI, Assistants API, Azure, Groq, o1, GPT-4o, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, Code Interpreter, langchain, DALL-E-3, OpenAPI Actions, Functions, Secure Multi-User Auth, Presets, open-source for self-hosting. Active project."
19,Deepseek,one-api,25657,5224,JavaScript,https://github.com/songquanpeng/one-api,songquanpeng,857,2025-02-21T11:30:22Z,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI."
20,Deepseek,open-r1,24771,2292,Python,https://github.com/huggingface/open-r1,huggingface,273,2025-06-02T11:48:02Z,Fully open reproduction of DeepSeek-R1
21,Deepseek,FastGPT,24704,6357,TypeScript,https://github.com/labring/FastGPT,labring,551,2025-06-13T03:32:57Z,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration."
22,Deepseek,DeepSeek-Coder,21698,2486,Python,https://github.com/deepseek-ai/DeepSeek-Coder,deepseek-ai,105,2024-05-21T09:52:58Z,DeepSeek Coder: Let the Code Write Itself
23,Deepseek,repomix,16890,729,TypeScript,https://github.com/yamadashy/repomix,yamadashy,91,2025-06-13T02:46:13Z,"📦 Repomix is a powerful tool that packs your entire repository into a single, AI-friendly file. Perfect for when you need to feed your codebase to Large Language Models (LLMs) or other AI tools like Claude, ChatGPT, DeepSeek, Perplexity, Gemini, Gemma, Llama, Grok, and more."
24,Deepseek,DB-GPT,16755,2296,Python,https://github.com/eosphoros-ai/DB-GPT,eosphoros-ai,396,2025-06-12T11:55:27Z,AI Native Data App Development framework with AWEL(Agentic Workflow Expression Language) and Agents
25,Deepseek,kirara-ai,15453,1687,Python,https://github.com/lss233/kirara-ai,lss233,51,2025-05-24T15:31:21Z,🤖 可 DIY 的 多模态 AI 聊天机器人 | 🚀 快速接入 微信、 QQ、Telegram、等聊天平台 | 🦈支持DeepSeek、Grok、Claude、Ollama、Gemini、OpenAI | 工作流系统、网页搜索、AI画图、人设调教、虚拟女仆、语音对话 | 
26,Deepseek,sglang,15091,1984,Python,https://github.com/sgl-project/sglang,sgl-project,470,2025-06-12T23:50:05Z,SGLang is a fast serving framework for large language models and vision language models.
27,Deepseek,TinyZero,11892,1491,Python,https://github.com/Jiayi-Pan/TinyZero,Jiayi-Pan,67,2025-04-24T21:58:07Z,Minimal reproduction of DeepSeek R1-Zero
28,Deepseek,LangBot,11850,900,Python,https://github.com/RockChinQ/LangBot,RockChinQ,94,2025-06-11T12:32:48Z,🤩 Easy-to-use global IM bot platform designed for the LLM era / 简单易用的大模型即时通信机器人平台 ⚡️ Bots for QQ / Discord / WeChat（企业微信、个人微信）/ Telegram / 飞书 / 钉钉 / Slack 🧩 Integrated with ChatGPT、DeepSeek、Dify、n8n、Claude、Google Gemini、xAI、PPIO、Ollama、阿里云百炼、SiliconFlow、Qwen、Moonshot、SillyTraven、MCP、WeClone etc. LLM & Agent
29,Deepseek,OpenLLM,11347,727,Python,https://github.com/bentoml/OpenLLM,bentoml,2,2025-06-10T02:34:52Z,"Run any open-source LLMs, such as DeepSeek and Llama, as OpenAI compatible API endpoint in the cloud."
30,Deepseek,Fay,11336,2087,JavaScript,https://github.com/xszyou/Fay,xszyou,107,2025-06-10T15:15:45Z,fay是一个帮助数字人（2.5d、3d、移动、pc、网页）或大语言模型（openai兼容、deepseek）连通业务系统的mcp框架。
31,Deepseek,AstrBot,9660,655,Python,https://github.com/AstrBotDevs/AstrBot,AstrBotDevs,185,2025-06-12T15:02:22Z,✨ 易上手的多平台 LLM 聊天机器人及开发框架 ✨ 平台支持 QQ、QQ频道、Telegram、微信、企微、飞书、钉钉 | 知识库、MCP 服务器、OpenAI、DeepSeek、Gemini、硅基流动、月之暗面、Ollama、OneAPI、Dify 等。 WebUI。
32,Deepseek,Bob,9325,523,,https://github.com/ripperhe/Bob,ripperhe,108,2025-01-24T08:30:17Z,Bob 是一款 macOS 平台的翻译和 OCR 软件。
33,Deepseek,wechat-bot,8359,1020,JavaScript,https://github.com/wangrongding/wechat-bot,wangrongding,100,2025-06-13T01:12:09Z,🤖一个基于 WeChaty 结合 DeepSeek / ChatGPT / Kimi / 讯飞等Ai服务实现的微信机器人 ，可以用来帮助你自动回复微信消息，或者管理微信群/好友，检测僵尸粉等...
34,Deepseek,oumi,8182,610,Python,https://github.com/oumi-ai/oumi,oumi-ai,33,2025-06-12T19:03:09Z,"Easily fine-tune, evaluate and deploy Qwen3, DeepSeek-R1, Llama 4 or any open source LLM / VLM!"
35,Deepseek,ms-swift,8071,698,Python,https://github.com/modelscope/ms-swift,modelscope,730,2025-06-13T03:38:59Z,"Use PEFT or Full-parameter to CPT/SFT/DPO/GRPO 500+ LLMs (Qwen3, Qwen3-MoE, Llama4, InternLM3, DeepSeek-R1, ...) and 200+ MLLMs (Qwen2.5-VL, Qwen2.5-Omni, Qwen2-Audio, Ovis2, InternVL3, Llava, GLM4v, Phi4, ...) (AAAI 2025)."
36,Deepseek,ipex-llm,8015,1351,Python,https://github.com/intel/ipex-llm,intel,1175,2025-06-11T02:08:44Z,"Accelerate local LLM inference and finetuning (LLaMA, Mistral, ChatGLM, Qwen, DeepSeek, Mixtral, Gemma, Phi, MiniCPM, Qwen-VL, MiniCPM-V, etc.) on Intel XPU (e.g., local PC with iGPU and NPU, discrete GPU such as Arc, Flex and Max); seamlessly integrate with llama.cpp, Ollama, HuggingFace, LangChain, LlamaIndex, vLLM, DeepSpeed, Axolotl, etc."
37,Deepseek,new-api,7953,1552,JavaScript,https://github.com/QuantumNous/new-api,QuantumNous,211,2025-06-12T17:59:34Z,AI模型接口管理与分发系统，支持将多种大模型转为统一格式调用，支持OpenAI、Claude等格式，可供个人或者企业内部管理与分发渠道使用，本项目基于One API二次开发。🍥 The next-generation LLM gateway and AI asset management system supports multiple languages.
38,Deepseek,Noi,7645,584,JavaScript,https://github.com/lencx/Noi,lencx,153,2025-05-01T02:21:25Z,"🚀 Power Your World with AI - Explore, Extend, Empower."
39,Deepseek,Firefly,6445,581,Python,https://github.com/yangjianxin1/Firefly,yangjianxin1,204,2024-10-24T02:27:42Z,Firefly: 大模型训练工具，支持训练Qwen2.5、Qwen2、Yi1.5、Phi-3、Llama3、Gemma、MiniCPM、Yi、Deepseek、Orion、Xverse、Mixtral-8x7B、Zephyr、Mistral、Baichuan2、Llma2、Llama、Qwen、Baichuan、ChatGLM2、InternLM、Ziya2、Vicuna、Bloom等大模型
40,Deepseek,DeepSeek-LLM,6418,1007,Makefile,https://github.com/deepseek-ai/DeepSeek-LLM,deepseek-ai,29,2024-02-04T12:22:16Z,DeepSeek LLM: Let there be answers
41,Deepseek,WeChatFerry,6352,1357,,https://github.com/lich0821/WeChatFerry,lich0821,21,2025-05-25T01:43:57Z,微信机器人，可接入DeepSeek、Gemini、ChatGPT、ChatGLM、讯飞星火、Tigerbot等大模型。微信 hook WeChat Robot Hook.
42,Deepseek,deep-searcher,6240,619,Python,https://github.com/zilliztech/deep-searcher,zilliztech,36,2025-05-30T12:43:23Z,Open Source Deep Research Alternative to Reason and Search on Private Data. Written in Python.
43,Deepseek,yn,5903,902,TypeScript,https://github.com/purocean/yn,purocean,42,2025-05-15T15:24:53Z,"A highly extensible Markdown editor. Version control, AI Copilot, mind map, documents encryption, code snippet running, integrated terminal, chart embedding, HTML applets, Reveal.js, plug-in, and macro replacement."
44,Deepseek,DeepSeek-Coder-V2,5840,894,,https://github.com/deepseek-ai/DeepSeek-Coder-V2,deepseek-ai,51,2024-09-24T12:09:45Z,DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code Intelligence
45,Deepseek,deepclaude,5185,414,Rust,https://github.com/getAsterisk/deepclaude,getAsterisk,47,2025-05-21T11:58:16Z,A high-performance LLM inference API and Chat UI that integrates DeepSeek R1's CoT reasoning traces with Anthropic Claude models.
46,Deepseek,pyspur,5071,355,TypeScript,https://github.com/PySpur-Dev/pyspur,PySpur-Dev,25,2025-05-12T12:01:00Z,A visual playground for agentic workflows: Iterate over your agents 10x faster
47,Deepseek,DeepSeek-V2,4905,520,,https://github.com/deepseek-ai/DeepSeek-V2,deepseek-ai,77,2024-09-25T10:23:55Z,"DeepSeek-V2: A Strong, Economical, and Efficient Mixture-of-Experts Language Model"
48,Deepseek,DeepSeek-VL2,4887,1751,Python,https://github.com/deepseek-ai/DeepSeek-VL2,deepseek-ai,95,2025-02-26T05:03:42Z,DeepSeek-VL2: Mixture-of-Experts Vision-Language Models for Advanced Multimodal Understanding
49,Deepseek,chinese-llm-benchmark,4353,181,,https://github.com/jeinlee1991/chinese-llm-benchmark,jeinlee1991,30,2025-06-12T12:42:36Z,目前已囊括243个大模型，覆盖chatgpt、gpt-4.1、o4-mini、谷歌gemini-2.5、Claude、智谱GLM-Z1、文心一言、qwen-max、百川、讯飞星火、商汤senseChat、minimax等商用模型， 以及DeepSeek-R1-0528、qwq-32b、deepseek-v3、qwen3、llama4、phi-4、glm4、gemma3、mistral、书生internLM2.5等开源大模型。不仅提供排行榜，也提供规模超200万的大模型缺陷库！方便广大社区研究分析、改进大模型。
50,Deepseek,cube-studio,4337,747,Jupyter Notebook,https://github.com/tencentmusic/cube-studio,tencentmusic,27,2025-03-22T02:33:55Z,cube studio开源云原生一站式机器学习/深度学习/大模型AI平台，支持sso登录，大数据平台对接，notebook在线开发，拖拉拽任务流pipeline编排，多机多卡分布式训练，超参搜索，推理服务VGPU，边缘计算，标注平台，自动化标注，大模型微调，vllm大模型推理，llmops，私有知识库，AI模型应用商店，支持模型一键开发/推理/微调，支持国产cpu/gpu/npu芯片，支持RDMA，支持pytorch/tf/mxnet/deepspeed/paddle/colossalai/horovod/spark/ray/volcano分布式，deepseek训练推理
51,Deepseek,Awesome-LLM-Inference,4114,285,Python,https://github.com/xlite-dev/Awesome-LLM-Inference,xlite-dev,1,2025-06-09T01:49:41Z,📚A curated list of Awesome LLM Inference Papers with Codes.
52,Deepseek,codecompanion.nvim,4099,242,Lua,https://github.com/olimorris/codecompanion.nvim,olimorris,0,2025-06-13T00:04:59Z,"✨ AI-powered coding, seamlessly in Neovim"
53,Deepseek,sim,3953,585,TypeScript,https://github.com/simstudioai/sim,simstudioai,23,2025-06-13T03:45:51Z,"Sim Studio is an open-source AI agent workflow builder. Sim Studio's interface is a lightweight, intuitive way to quickly build and deploy LLMs that connect with your favorite tools."
54,Deepseek,DeepSeek-VL,3878,571,Python,https://github.com/deepseek-ai/DeepSeek-VL,deepseek-ai,41,2024-04-24T05:01:06Z,DeepSeek-VL: Towards Real-World Vision-Language Understanding
55,Deepseek,fastllm,3651,375,C++,https://github.com/ztxz16/fastllm,ztxz16,242,2025-06-05T04:05:51Z,fastllm是后端无依赖的高性能大模型推理库。同时支持张量并行推理稠密模型和混合模式推理MOE模型，任意10G以上显卡即可推理满血DeepSeek。双路9004/9005服务器+单显卡部署DeepSeek满血满精度原版模型，单并发20tps；INT4量化模型单并发30tps，多并发可达60+。
56,Deepseek,paperless-ai,3534,131,JavaScript,https://github.com/clusterzx/paperless-ai,clusterzx,14,2025-06-10T17:36:18Z,"An automated document analyzer for Paperless-ngx using OpenAI API, Ollama, Deepseek-r1, Azure and all OpenAI API compatible Services to automatically analyze and tag your documents."
57,Deepseek,autoMate,3463,435,Python,https://github.com/yuruotong1/autoMate,yuruotong1,9,2025-05-14T01:11:31Z,"Like Manus, Computer Use Agent(CUA) and Omniparser, we are computer-using agents.AI-driven local automation assistant that uses natural language to make computers work by themselves"
58,Deepseek,deepchat,3436,425,TypeScript,https://github.com/ThinkInAIXYZ/deepchat,ThinkInAIXYZ,46,2025-06-12T15:48:18Z,🐬DeepChat - A smart assistant that connects powerful AI to your personal world
59,Deepseek,AChat,3255,1210,TypeScript,https://github.com/AprilNEA/AChat,AprilNEA,20,2025-06-12T06:24:06Z,"🌊 AChat - An open-source/self-hosted/local-first AI platform, designed for enterprises and teams, perfectly combining powerful local processing capabilities with seamless remote synchronization."
60,Deepseek,forge,3172,1073,Rust,https://github.com/antinomyhq/forge,antinomyhq,35,2025-06-13T03:02:48Z,"AI enabled pair programmer for Claude, GPT, O Series, Grok, Deepseek, Gemini and 300+ models"
61,Deepseek,Awesome-LLM-Reasoning,3149,181,,https://github.com/atfortes/Awesome-LLM-Reasoning,atfortes,4,2025-05-07T10:43:07Z,"Reasoning in LLMs: Papers and Resources, including Chain-of-Thought, OpenAI o1, and DeepSeek-R1 🍓"
62,Deepseek,ruby-openai,3107,364,Ruby,https://github.com/alexrudall/ruby-openai,alexrudall,25,2025-05-02T14:44:13Z,OpenAI API + Ruby! 🤖❤️ Now with Responses API + DeepSeek!
63,Deepseek,deep-research,3092,779,JavaScript,https://github.com/u14app/deep-research,u14app,16,2025-06-07T13:31:56Z,Use any LLMs (Large Language Models) for Deep Research. Support SSE API and MCP server.
64,Deepseek,Sidekick,2921,116,Swift,https://github.com/johnbean393/Sidekick,johnbean393,16,2025-06-12T07:33:59Z,"A native macOS app that allows users to chat with a local LLM that can respond with information from files, folders and websites on your Mac without installing any other software. Powered by llama.cpp."
65,Deepseek,gpustack,2895,292,Python,https://github.com/gpustack/gpustack,gpustack,409,2025-06-12T10:06:48Z,"Simple, scalable AI model deployment on GPU clusters"
