rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
25,LLM,ChatTTS,36314,3926,Python,https://github.com/2noise/ChatTTS,2noise,60,2025-05-06T13:52:08Z,A generative speech model for daily dialogue.
26,LLM,Langchain-Chatchat,35087,5891,TypeScript,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,180,2025-03-25T15:45:51Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM, Qwen 与 Llama 等语言模型的 RAG 与 Agent 应用 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM, Qwen and Llama) RAG and Agent app with langchain "
27,LLM,chatbox,34869,3330,TypeScript,https://github.com/chatboxai/chatbox,chatboxai,684,2025-05-22T07:02:59Z,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)"
28,LLM,milvus,34850,3220,Go,https://github.com/milvus-io/milvus,milvus-io,678,2025-05-23T02:30:28Z,"Milvus is a high-performance, cloud-native vector database built for scalable vector ANN search"
29,LLM,MoneyPrinterTurbo,34226,4831,Python,https://github.com/harry0703/MoneyPrinterTurbo,harry0703,133,2025-05-16T03:03:36Z,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.
30,LLM,LLM101n,33481,1825,,https://github.com/karpathy/LLM101n,karpathy,0,2024-08-01T01:20:33Z,LLM101n: Let's build a Storyteller
31,LLM,LocalAI,32745,2498,Go,https://github.com/mudler/LocalAI,mudler,448,2025-05-22T19:49:32Z,":robot: The free, Open Source alternative to OpenAI, Claude and others. Self-hosted and local-first. Drop-in replacement for OpenAI,  running on consumer-grade hardware. No GPU required. Runs gguf, transformers, diffusers and many more models architectures. Features: Generate Text, Audio, Video, Images, Voice Cloning, Distributed, P2P inference"
32,LLM,awesome-llm-apps,32497,3670,Python,https://github.com/Shubhamsaboo/awesome-llm-apps,Shubhamsaboo,5,2025-05-23T00:56:19Z,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models."
33,LLM,mem0,32262,3129,Python,https://github.com/mem0ai/mem0,mem0ai,293,2025-05-22T19:12:16Z,Memory for AI Agents; SOTA in AI Agent Memory; Announcing OpenMemory MCP - local and secure memory management.
34,LLM,khoj,30116,1678,Python,https://github.com/khoj-ai/khoj,khoj-ai,70,2025-05-20T08:30:38Z,"Your AI second brain. Self-hostable. Get answers from the web or your docs. Build custom agents, schedule automations, do deep research. Turn any online or local LLM into your personal, autonomous AI (gpt, claude, gemini, llama, qwen, mistral). Get started - free."
35,LLM,Mr.-Ranedeer-AI-Tutor,29540,3373,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,13,2024-03-25T13:06:55Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
36,LLM,1Panel,28565,2488,Go,https://github.com/1Panel-dev/1Panel,1Panel-dev,672,2025-05-23T03:34:13Z,"🔥 1Panel provides an intuitive web interface and MCP Server to manage websites, files, containers, databases, and LLMs on a Linux server."
37,LLM,cherry-studio,26923,2303,TypeScript,https://github.com/CherryHQ/cherry-studio,CherryHQ,721,2025-05-23T03:17:19Z,🍒 Cherry Studio is a desktop client that supports for multiple LLM providers.
38,LLM,ChatDev,26908,3390,Python,https://github.com/OpenBMB/ChatDev,OpenBMB,23,2025-04-03T09:05:29Z,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration)
39,LLM,llm.c,26651,3063,Cuda,https://github.com/karpathy/llm.c,karpathy,83,2025-05-10T23:27:57Z,"LLM training in simple, raw C/CUDA"
40,LLM,continue,26380,2820,TypeScript,https://github.com/continuedev/continue,continuedev,841,2025-05-23T03:43:51Z,"⏩ Create, share, and use custom AI code assistants with our open-source IDE extensions and hub of models, rules, prompts, docs, and other building blocks"
41,LLM,graphrag,25359,2576,Python,https://github.com/microsoft/graphrag,microsoft,146,2025-05-22T23:44:39Z,A modular graph-based Retrieval-Augmented Generation (RAG) system
42,LLM,one-api,25351,5182,JavaScript,https://github.com/songquanpeng/one-api,songquanpeng,856,2025-02-21T11:30:22Z,"LLM API 管理 & 分发系统，支持 OpenAI、Azure、Anthropic Claude、Google Gemini、DeepSeek、字节豆包、ChatGLM、文心一言、讯飞星火、通义千问、360 智脑、腾讯混元等主流模型，统一 API 适配，可用于 key 管理与二次分发。单可执行文件，提供 Docker 镜像，一键部署，开箱即用。LLM API management & key redistribution system, unifying multiple providers under a single API. Single binary, Docker-ready, with an English UI."
43,LLM,composio,25325,4416,Python,https://github.com/ComposioHQ/composio,ComposioHQ,41,2025-05-22T19:53:29Z,Composio equip's your AI agents & LLMs with 100+ high-quality integrations via function calling
44,LLM,pathway,25325,383,Python,https://github.com/pathwaycom/pathway,pathwaycom,39,2025-05-22T05:06:54Z,"Python ETL framework for stream processing, real-time analytics, LLM pipelines, and RAG."
45,LLM,semantic-kernel,24719,3862,C#,https://github.com/microsoft/semantic-kernel,microsoft,423,2025-05-22T20:12:32Z,Integrate cutting-edge LLM technology quickly and easily into your apps
46,LLM,llm-app,24498,433,Jupyter Notebook,https://github.com/pathwaycom/llm-app,pathwaycom,5,2025-05-16T07:58:43Z,"Ready-to-run cloud templates for RAG, AI pipelines, and enterprise search with live data. 🐳Docker-friendly.⚡Always in sync with Sharepoint, Google Drive, S3, Kafka, PostgreSQL, real-time data APIs, and more."
47,LLM,storm,24360,2169,Python,https://github.com/stanford-oval/storm,stanford-oval,45,2025-05-02T22:44:16Z,An LLM-powered knowledge curation system that researches a topic and generates a full-length report with citations.
48,LLM,FastGPT,24187,6261,TypeScript,https://github.com/labring/FastGPT,labring,528,2025-05-23T02:41:04Z,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration."
49,LLM,JARVIS,24152,2020,Python,https://github.com/microsoft/JARVIS,microsoft,79,2024-09-26T06:43:22Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
50,LLM,Awesome-LLM,23452,1962,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,7,2025-05-09T10:06:31Z,Awesome-LLM: a curated list of Large Language Model
51,LLM,litellm,23033,2975,Python,https://github.com/BerriAI/litellm,BerriAI,868,2025-05-23T02:17:37Z,"Python SDK, Proxy Server (LLM Gateway) to call 100+ LLM APIs in OpenAI format - [Bedrock, Azure, OpenAI, VertexAI, Cohere, Anthropic, Sagemaker, HuggingFace, Replicate, Groq]"
52,LLM,gin-vue-admin,22878,6694,Go,https://github.com/flipped-aurora/gin-vue-admin,flipped-aurora,25,2025-05-22T08:12:07Z,🚀Vite+Vue3+Gin拥有AI辅助的基础开发平台，支持TS和JS混用。它集成了JWT鉴权、权限管理、动态路由、显隐可控组件、分页封装、多点登录拦截、资源权限、上传下载、代码生成器、表单生成器和可配置的导入导出等开发必备功能。
53,LLM,llamafile,22470,1180,C++,https://github.com/Mozilla-Ocho/llamafile,Mozilla-Ocho,147,2025-05-14T22:23:40Z,Distribute and run LLMs with a single file.
54,LLM,gpt-researcher,21486,2811,Python,https://github.com/assafelovic/gpt-researcher,assafelovic,99,2025-05-18T16:23:38Z,LLM based autonomous agent that conducts deep local and web research on any topic and generates a long report with citations.
55,LLM,void,21435,1325,TypeScript,https://github.com/voideditor/void,voideditor,137,2025-05-23T00:22:10Z,
56,LLM,unilm,21274,2622,Python,https://github.com/microsoft/unilm,microsoft,629,2025-03-04T00:17:39Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
57,LLM,haystack,20817,2177,Python,https://github.com/deepset-ai/haystack,deepset-ai,122,2025-05-22T21:03:17Z,"AI orchestration framework to build customizable, production-ready LLM applications. Connect components (models, vector DBs, file converters) to pipelines or agents that can interact with your data. With advanced retrieval methods, it's best suited for building RAG, question answering, semantic search or conversational agent chatbots."
58,LLM,mlc-llm,20657,1733,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,258,2025-05-01T13:50:09Z,Universal LLM Deployment Engine with ML Compilation
59,LLM,pandas-ai,20290,1938,Python,https://github.com/sinaptik-ai/pandas-ai,sinaptik-ai,19,2025-05-19T10:19:29Z,"Chat with your database or your datalake (SQL, CSV, parquet). PandasAI makes data analysis conversational using LLMs and RAG."
60,LLM,architecture.of.internet-product,20277,4684,HTML,https://github.com/davideuler/architecture.of.internet-product,davideuler,3,2024-02-17T12:02:24Z,互联网公司技术架构，微信/淘宝/微博/腾讯/阿里/美团点评/百度/OpenAI/Google/Facebook/Amazon/eBay的架构，欢迎PR补充
61,LLM,Awesome-Chinese-LLM,20101,1938,,https://github.com/HqWu-HITCS/Awesome-Chinese-LLM,HqWu-HITCS,5,2025-05-19T06:11:57Z,整理开源的中文大语言模型，以规模较小、可私有化部署、训练成本较低的模型为主，包括底座模型，垂直领域微调及应用，数据集与教程等。
62,LLM,gitleaks,19951,1604,Go,https://github.com/gitleaks/gitleaks,gitleaks,201,2025-05-15T18:07:30Z,Find secrets with Gitleaks 🔑
63,LLM,CopilotKit,19947,2774,TypeScript,https://github.com/CopilotKit/CopilotKit,CopilotKit,103,2025-05-23T01:53:49Z,"React UI + elegant infrastructure for AI Copilots, AI chatbots, and in-app AI agents. The Agentic last-mile 🪁"
64,LLM,BitNet,19769,1469,Python,https://github.com/microsoft/BitNet,microsoft,101,2025-05-22T09:54:57Z,Official inference framework for 1-bit LLMs
65,LLM,Scrapegraph-ai,19719,1665,Python,https://github.com/ScrapeGraphAI/Scrapegraph-ai,ScrapeGraphAI,14,2025-05-22T08:59:48Z,Python scraper based on AI
66,LLM,llm-cookbook,19524,2345,Jupyter Notebook,https://github.com/datawhalechina/llm-cookbook,datawhalechina,13,2025-02-25T12:01:58Z,面向开发者的 LLM 入门教程，吴恩达大模型系列课程中文版
67,LLM,Chinese-LLaMA-Alpaca,18843,1892,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,1,2024-04-30T04:28:38Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
68,LLM,peft,18489,1873,Python,https://github.com/huggingface/peft,huggingface,22,2025-05-21T22:03:02Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
69,LLM,Qwen,18347,1503,Python,https://github.com/QwenLM/Qwen,QwenLM,14,2025-04-29T09:24:42Z,The official repo of Qwen (通义千问) chat & pretrained large language model proposed by Alibaba Cloud.
70,LLM,llm-action,17799,2097,HTML,https://github.com/liguodongiot/llm-action,liguodongiot,15,2025-05-01T12:31:52Z,本项目旨在分享大模型相关技术原理以及实战经验（大模型工程化、大模型应用落地）
71,LLM,vanna,17779,1584,Python,https://github.com/vanna-ai/vanna,vanna-ai,170,2025-04-10T03:18:09Z,🤖 Chat with your SQL database 📊. Accurate Text-to-SQL Generation via LLMs using RAG 🔄.
72,LLM,crawlee,17731,819,TypeScript,https://github.com/apify/crawlee,apify,139,2025-05-23T00:46:44Z,"Crawlee—A web scraping and browser automation library for Node.js to build reliable crawlers. In JavaScript and TypeScript. Extract data for AI, LLMs, RAG, or GPTs. Download HTML, PDF, JPG, PNG, and other files from websites. Works with Puppeteer, Playwright, Cheerio, JSDOM, and raw HTTP. Both headful and headless mode. With proxy rotation."
73,LLM,agentic,17531,2225,TypeScript,https://github.com/transitive-bullshit/agentic,transitive-bullshit,11,2025-05-20T18:19:58Z,AI agent stdlib that works with any LLM and TypeScript AI SDK.
74,LLM,llama-cookbook,17340,2483,Jupyter Notebook,https://github.com/meta-llama/llama-cookbook,meta-llama,18,2025-05-22T08:48:23Z,"Welcome to the Llama Cookbook! This is your go to guide for Building with Llama: Getting started with Inference, Fine-Tuning, RAG. We also show you how to solve end to end problems using Llama model family and using them on various provider services  "
75,LLM,Janus,17290,2235,Python,https://github.com/deepseek-ai/Janus,deepseek-ai,151,2025-02-01T07:58:29Z,Janus-Series: Unified Multimodal Understanding and Generation Models
76,LLM,MaxKB,16644,2144,Python,https://github.com/1Panel-dev/MaxKB,1Panel-dev,127,2025-05-22T18:33:51Z,"💬 MaxKB is an open-source AI assistant for enterprise. It seamlessly integrates RAG pipelines, supports robust workflows, and provides MCP tool-use capabilities."
77,LLM,LightRAG,16613,2272,Python,https://github.com/HKUDS/LightRAG,HKUDS,308,2025-05-22T09:09:36Z,"""LightRAG: Simple and Fast Retrieval-Augmented Generation"""
78,LLM,letta,16560,1718,Python,https://github.com/letta-ai/letta,letta-ai,32,2025-05-21T23:33:39Z,"Letta (formerly MemGPT) is the stateful agents framework with memory, reasoning, and context management."
79,LLM,DB-GPT,16538,2258,Python,https://github.com/eosphoros-ai/DB-GPT,eosphoros-ai,385,2025-05-22T09:38:16Z,AI Native Data App Development framework with AWEL(Agentic Workflow Expression Language) and Agents
80,LLM,SuperAGI,16319,1975,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,143,2025-01-22T22:14:07Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
81,LLM,RAG_Techniques,16233,1610,Jupyter Notebook,https://github.com/NirDiamant/RAG_Techniques,NirDiamant,1,2025-05-11T11:58:37Z,This repository showcases various advanced techniques for Retrieval-Augmented Generation (RAG) systems. RAG systems combine information retrieval with generative models to provide accurate and contextually rich responses.
82,LLM,evals,16196,2719,Python,https://github.com/openai/evals,openai,97,2024-12-18T22:09:47Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
83,LLM,RagaAI-Catalyst,16187,3776,Python,https://github.com/raga-ai-hub/RagaAI-Catalyst,raga-ai-hub,7,2025-05-19T21:02:33Z,"Python SDK for Agent AI Observability, Monitoring and Evaluation Framework. Includes features like agent, llm and tools tracing, debugging multi-agentic system, self-hosted dashboard and advanced analytics with timeline and execution graph view "
84,LLM,repomix,16122,699,TypeScript,https://github.com/yamadashy/repomix,yamadashy,84,2025-05-23T01:32:04Z,"📦 Repomix is a powerful tool that packs your entire repository into a single, AI-friendly file. Perfect for when you need to feed your codebase to Large Language Models (LLMs) or other AI tools like Claude, ChatGPT, DeepSeek, Perplexity, Gemini, Gemma, Llama, Grok, and more."
85,LLM,kubesphere,15978,2207,Go,https://github.com/kubesphere/kubesphere,kubesphere,470,2025-05-14T06:45:31Z,"The container platform tailored for Kubernetes multi-cloud, datacenter, and edge management ⎈ 🖥 ☁️"
86,LLM,SWE-agent,15881,1635,Python,https://github.com/SWE-agent/SWE-agent,SWE-agent,27,2025-05-22T22:49:54Z,"SWE-agent takes a GitHub issue and tries to automatically fix it, using your LM of choice. It can also be employed for offensive cybersecurity or competitive coding challenges. [NeurIPS 2024] "
87,LLM,ChatGLM2-6B,15734,1840,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,430,2024-06-27T04:05:08Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
88,LLM,DocsGPT,15645,1662,TypeScript,https://github.com/arc53/DocsGPT,arc53,23,2025-05-22T20:28:04Z,"DocsGPT is an open-source genAI tool that helps users get reliable answers from knowledge source, while avoiding hallucinations. It enables private and reliable information retrieval, with tooling and agentic system capability built in."
89,LLM,self-llm,15608,1749,Jupyter Notebook,https://github.com/datawhalechina/self-llm,datawhalechina,133,2025-05-08T09:17:33Z,《开源大模型食用指南》针对中国宝宝量身打造的基于Linux环境快速微调（全参数/Lora）、部署国内外开源大模型（LLM）/多模态大模型（MLLM）教程
90,LLM,web-llm,15507,1011,TypeScript,https://github.com/mlc-ai/web-llm,mlc-ai,103,2025-05-05T03:17:42Z,High-performance In-browser LLM Inference Engine 
91,LLM,ChuanhuChatGPT,15422,2282,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,122,2025-03-13T09:36:38Z,"GUI for ChatGPT API and many LLMs. Supports agents, file-based QA, GPT finetuning and query with web search. All with a neat UI."
92,LLM,screenpipe,14768,1078,TypeScript,https://github.com/mediar-ai/screenpipe,mediar-ai,155,2025-05-22T14:39:28Z,"AI app store powered by 24/7 desktop history.  open source | 100% local | dev friendly | 24/7 screen, mic recording"
93,LLM,SillyTavern,14622,3286,JavaScript,https://github.com/SillyTavern/SillyTavern,SillyTavern,248,2025-05-23T00:29:22Z,LLM Frontend for Power Users.
94,LLM,Llama-Chinese,14592,1304,Python,https://github.com/LlamaFamily/Llama-Chinese,LlamaFamily,196,2025-04-06T09:16:55Z,Llama中文社区，实时汇总最新Llama学习资料，构建最好的中文Llama大模型开源生态，完全开源可商用
95,LLM,sglang,14570,1820,Python,https://github.com/sgl-project/sglang,sgl-project,483,2025-05-23T03:32:43Z,SGLang is a fast serving framework for large language models and vision language models.
96,LLM,ai,14344,2269,TypeScript,https://github.com/vercel/ai,vercel,494,2025-05-23T03:21:30Z,"The AI Toolkit for TypeScript. From the creators of Next.js, the AI SDK is a free open-source library for building AI-powered applications and agents "
97,LLM,ktransformers,14122,997,Python,https://github.com/kvcache-ai/ktransformers,kvcache-ai,532,2025-05-23T02:38:29Z,A Flexible Framework for Experiencing Cutting-edge LLM Inference Optimizations
98,LLM,ml-engineering,13769,829,Python,https://github.com/stas00/ml-engineering,stas00,0,2025-05-08T17:43:47Z,Machine Learning Engineering Open Book
99,LLM,botpress,13716,1998,TypeScript,https://github.com/botpress/botpress,botpress,12,2025-05-22T17:43:02Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
100,LLM,ChatGLM3,13694,1600,Python,https://github.com/THUDM/ChatGLM3,THUDM,28,2025-01-13T06:55:26Z,ChatGLM3 series: Open Bilingual Chat LLMs | 开源双语对话语言模型
1,ChatGPT,awesome-chatgpt-prompts,126202,16789,JavaScript,https://github.com/f/awesome-chatgpt-prompts,f,0,2025-05-16T08:30:39Z,This repo includes ChatGPT prompt curation to use ChatGPT and other LLM tools better.
2,ChatGPT,generative-ai-for-beginners,83810,43524,Jupyter Notebook,https://github.com/microsoft/generative-ai-for-beginners,microsoft,5,2025-05-21T08:43:55Z,"21 Lessons, Get Started Building with Generative AI  🔗 https://microsoft.github.io/generative-ai-for-beginners/"
3,ChatGPT,NextChat,83461,61161,TypeScript,https://github.com/ChatGPTNextWeb/NextChat,ChatGPTNextWeb,637,2025-04-19T08:00:42Z,✨ Light and Fast AI Assistant. Support: Web | iOS | MacOS | Android |  Linux | Windows
4,ChatGPT,gpt_academic,68559,8346,Python,https://github.com/binary-husky/gpt_academic,binary-husky,254,2025-05-06T14:19:12Z,"为GPT/GLM等LLM大语言模型提供实用化交互接口，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm3等本地模型。接入通义千问, deepseekcoder, 讯飞星火, 文心一言, llama2, rwkv, claude2, moss等。"
5,ChatGPT,gpt4free,64291,13643,Python,https://github.com/xtekky/gpt4free,xtekky,10,2025-05-21T15:56:49Z,"The official gpt4free repository | various collection of powerful language models | o4, o3 and deepseek r1, gpt-4.1, gemini 2.5"
6,ChatGPT,openai-cookbook,64221,10508,MDX,https://github.com/openai/openai-cookbook,openai,25,2025-05-21T15:05:49Z,Examples and guides for using the OpenAI API
7,ChatGPT,langflow,62266,6502,Python,https://github.com/langflow-ai/langflow,langflow-ai,415,2025-05-22T23:09:31Z,Langflow is a powerful tool for building and deploying AI-powered agents and workflows.
8,ChatGPT,lobe-chat,60999,12815,TypeScript,https://github.com/lobehub/lobe-chat,lobehub,778,2025-05-23T02:57:50Z,"🤯 Lobe Chat - an open-source, modern-design AI chat framework. Supports Multi AI Providers( OpenAI / Claude 3 / Gemini / Ollama / DeepSeek / Qwen), Knowledge Base (file upload / knowledge management / RAG ), Multi-Modals (Plugins/Artifacts) and Thinking. One-click FREE deployment of your private ChatGPT/ Claude / DeepSeek application."
9,ChatGPT,open-interpreter,59471,5064,Python,https://github.com/OpenInterpreter/open-interpreter,OpenInterpreter,219,2025-04-23T07:18:30Z,A natural language interface for computers
10,ChatGPT,Prompt-Engineering-Guide,56168,5551,MDX,https://github.com/dair-ai/Prompt-Engineering-Guide,dair-ai,142,2025-05-16T22:13:09Z,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering"
11,ChatGPT,OpenHands,55251,6207,Python,https://github.com/All-Hands-AI/OpenHands,All-Hands-AI,215,2025-05-23T03:09:38Z,"🙌 OpenHands: Code Less, Make More"
12,ChatGPT,awesome-chatgpt-prompts-zh,55024,13561,,https://github.com/PlexPt/awesome-chatgpt-prompts-zh,PlexPt,38,2025-01-01T08:34:33Z,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。
13,ChatGPT,ChatGPT,53788,6099,Rust,https://github.com/lencx/ChatGPT,lencx,803,2024-08-29T17:58:11Z,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)"
14,ChatGPT,ragflow,53217,5106,TypeScript,https://github.com/infiniflow/ragflow,infiniflow,2086,2025-05-23T01:49:45Z,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.
15,ChatGPT,LLMs-from-scratch,49881,7202,Jupyter Notebook,https://github.com/rasbt/LLMs-from-scratch,rasbt,3,2025-04-20T02:16:18Z,"Implement a ChatGPT-like LLM in PyTorch from scratch, step by step"
16,ChatGPT,autogen,44860,6794,Python,https://github.com/microsoft/autogen,microsoft,507,2025-05-22T19:36:56Z,A programming framework for agentic AI 🤖 PyPi: autogen-agentchat Discord: https://aka.ms/autogen-discord Office Hour: https://aka.ms/autogen-officehour
